file,mode,src,dst,pair,time_sec,throughput_mbps,jitter_ms,lost_packets,total_packets,loss_pct
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,266.635,2.18,1.56,0,238,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,267.635,1.21,8.574,0,77,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,268.5,6.3,2.285,0,544,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,269.5,9.45,1.175,81,897,9.03010033444816
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,270.5,9.32,1.635,0,805,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,271.63,5.01,4.455,0,545,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,272.63,9.46,1.642,0,603,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,273.5,9.45,1.26,0,816,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,274.5,9.15,1.928,0,790,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,275.5,6.82,0.919,0,589,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,276.5,8.68,1.204,0,750,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,277.5,7.0,1.095,0,604,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,278.5,7.0,0.845,0,604,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,279.5,6.98,1.06,0,604,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,280.635,1.1,4.008,0,120,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,281.635,8.71,1.241,0,552,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,282.5,9.55,1.119,0,824,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,283.63,6.28,26.19,0,682,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,284.76,4.11,33.374,0,355,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,285.76,0.614,57.171,0,53,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,286.76,1.45,1.968,0,125,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,287.63,9.46,1.737,0,607,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,288.63,1.96,1.907,0,213,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,289.63,9.33,0.755,661,1259,52.50198570293884
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,290.5,9.56,0.814,394,1220,32.295081967213115
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,291.5,8.94,1.501,0,772,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,292.63,1.78,60.095,0,193,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,293.63,9.47,1.206,0,608,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,294.63,2.17,1.786,0,235,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,295.78,0.951,21.95,0,86,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,296.65,9.33,1.134,18,580,3.103448275862069
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,297.5,3.74,1.217,0,322,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,298.5,6.79,1.489,919,1506,61.02257636122178
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,299.63,2.59,3.638,0,282,0.0
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,300.63,8.78,0.959,294,854,34.42622950819672
capture_test13_qos_h39_to_h2_MTD.txt,MTD,h39,h2,h39_to_h2,301.175,9.32,1.498,0,278,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,0.5,3.44,1.212,0,297,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,1.505,2.35,1.258,0,205,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,2.505,9.26,1.662,0,790,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,3.5,9.58,1.513,0,827,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,4.5,4.47,1.095,0,386,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,5.52,2.63,1.497,0,236,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,6.529999999999999,0.604,3.067,0,51,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,7.52,5.44,1.463,0,471,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,8.52,0.426,3.751,0,37,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,9.52,0.731,2.55,0,63,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,10.51,9.09,1.294,381,1149,33.15926892950392
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,11.5,9.65,0.948,1248,2081,59.97116770783278
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,12.5,9.65,1.008,0,833,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,13.5,9.61,0.998,0,830,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,14.515,5.02,0.987,0,445,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,15.524999999999999,0.314,7.059,0,27,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,16.509999999999998,1.62,1.411,0,136,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,17.5,8.82,1.174,0,762,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,18.5,9.66,0.707,356,1190,29.915966386554622
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,19.515,0.415,52.102,0,37,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,20.515,9.28,1.202,0,775,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,21.509999999999998,2.18,1.762,0,192,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,22.509999999999998,9.15,1.321,179,954,18.763102725366878
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,23.5,9.59,1.123,243,1071,22.689075630252102
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,24.5,7.15,1.59,0,617,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,25.509999999999998,6.7,5.944,0,591,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,26.509999999999998,8.45,2.365,0,713,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,27.515,6.26,4.075,0,555,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,28.54,0.284,35.878,0,25,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,29.54,1.17,2.817,0,100,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,30.515,9.03,1.169,0,754,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,31.5,9.62,0.859,638,1468,43.46049046321526
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,32.5,9.59,1.116,0,828,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,33.5,9.6,1.008,0,829,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,34.5,8.82,1.184,0,761,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,35.5,6.98,0.851,0,603,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,36.5,7.03,1.063,0,607,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,37.5,6.96,0.977,0,601,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,38.5,6.99,1.573,0,604,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,39.525,6.69,1.356,0,606,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,40.525,7.37,1.249,0,605,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,41.5,6.98,1.298,0,603,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,42.5,7.0,1.738,0,604,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,43.5,6.99,1.035,0,603,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,44.5,7.02,1.239,0,606,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,45.5,1.03,1.441,0,89,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,46.5,8.47,0.962,0,732,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,47.5,9.66,0.815,0,834,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,48.5,8.83,0.901,0,762,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,49.519999999999996,1.26,6.019,0,113,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,50.54,6.51,1.682,0,564,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,51.519999999999996,8.8,1.149,0,727,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,52.5,8.99,0.962,0,776,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,53.5,9.6,1.165,0,829,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,54.525,5.47,3.431,0,495,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,55.525,7.79,1.242,0,639,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,56.5,8.01,1.27,0,692,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,57.5,7.01,1.095,0,605,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,58.5,7.01,0.916,0,605,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,59.5,6.97,1.342,0,602,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,60.5,7.01,1.162,0,605,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,61.525,3.91,1.978,0,353,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,62.55,0.522,24.324,0,45,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,63.525,9.46,1.214,0,780,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,64.5,9.49,1.239,0,820,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,65.5,9.53,0.797,0,821,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,66.5,9.33,1.317,0,806,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,67.5,7.0,0.965,0,605,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,68.525,6.7,4.149,0,604,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,69.55,0.045899999999999996,3.401,0,4,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,70.525,9.28,1.224,0,758,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,71.5,9.63,1.087,0,831,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,72.525,5.1,1.377,0,464,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,73.525,9.29,1.197,0,759,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,74.53,1.48,1.085,0,135,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,75.56,0.753,2.276,0,65,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,76.56,3.34,2.213,0,287,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,77.53,9.26,1.183,0,755,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,78.5,9.56,0.822,566,1392,40.660919540229884
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,79.5,9.57,0.944,0,825,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,80.5,9.5,0.94,0,821,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,81.5,8.81,0.95,0,762,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,82.5,6.99,1.11,0,602,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,83.5,7.0,0.772,0,604,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,84.5,7.01,0.446,0,606,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,85.53,4.04,1.209,0,370,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,86.57,1.76,26.198,0,154,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,87.58,0.53,37.663,0,46,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,88.53999999999999,9.44,60.862,0,748,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,89.5,9.54,0.925,287,1111,25.83258325832583
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,90.5,3.15,0.925,0,272,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,91.5,8.83,1.185,0,764,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,92.5,9.54,1.139,0,822,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,93.5,9.58,0.715,0,826,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,94.5,9.52,0.829,0,822,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,95.53999999999999,3.99,24.96,0,371,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,96.57,0.0354,20.636,0,3,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,97.57,2.1,41.762,0,184,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,98.53999999999999,9.48,1.267,0,757,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,99.5,9.53,0.722,397,1219,32.56767842493847
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,100.535,1.46,54.216,0,135,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,101.565,1.16,1.596,0,100,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,102.53,9.03,1.196,0,730,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,103.53,1.64,1.508,0,151,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,104.53,9.18,0.957,605,1347,44.91462509279881
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,105.5,9.56,1.145,322,1148,28.04878048780488
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,106.53999999999999,4.02,35.275,0,373,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,107.57499999999999,0.534,3.375,0,46,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,108.535,9.01,1.189,0,720,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,109.5,9.61,1.215,456,1286,35.45878693623639
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,110.5,9.58,1.059,0,827,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,111.535,2.5,0.799,0,230,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,112.57499999999999,1.17,2.566,0,102,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,113.57499999999999,3.81,31.236,0,328,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,114.535,0.401,5.705,0,32,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,115.5,8.41,1.733,321,1047,30.659025787965614
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,116.545,1.77,30.372,0,166,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,117.545,9.08,1.142,821,1536,53.450520833333336
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,118.5,9.62,1.146,332,1162,28.57142857142857
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,119.53999999999999,8.27,9.808,0,771,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,120.58500000000001,0.184,46.12,0,16,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,121.58,0.81,2.93,0,69,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,122.535,9.05,1.184,0,726,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,123.5,9.65,0.851,607,1440,42.15277777777778
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,124.5,9.66,0.989,0,833,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,125.5,9.61,0.859,0,830,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,126.5,8.79,0.829,0,759,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,127.5,7.0,1.149,0,604,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,128.5,6.97,1.063,0,603,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,129.5,7.02,1.33,0,605,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,130.5,7.0,0.772,0,604,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,131.5,6.99,1.416,0,604,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,132.5,7.01,0.702,0,606,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,133.5,7.0,0.889,0,604,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,134.5,7.0,0.93,0,605,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,135.5,6.99,0.906,0,603,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,136.5,7.01,1.148,0,605,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,137.5,7.0,1.013,0,604,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,138.5,6.98,0.978,0,603,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,139.5,7.01,0.912,0,605,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,140.5,7.0,0.906,0,604,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,141.5,7.01,0.982,0,605,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,142.54500000000002,2.3,1.205,0,216,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,143.54500000000002,9.02,1.147,0,710,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,144.5,9.56,1.095,0,826,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,145.5,7.7,1.397,0,664,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,146.5,6.99,1.518,0,603,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,147.5,7.04,1.048,0,608,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,148.5,6.98,0.951,0,602,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,149.5,0.753,1.728,0,65,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,150.5,7.17,1.214,0,619,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,151.5,9.56,1.038,0,825,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,152.5,9.55,0.845,0,824,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,153.5,7.99,0.911,0,690,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,154.5,7.0,0.641,0,605,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,155.5,6.96,0.827,0,601,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,156.5,7.02,0.996,0,606,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,157.5,7.0,1.052,0,604,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,158.55,5.63,13.227,0,534,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,159.595,0.0814,8.514,0,8,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,160.54500000000002,9.16,1.213,0,716,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,161.5,9.59,0.843,0,829,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,162.5,9.54,0.83,0,823,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,163.5,8.3,0.977,0,716,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,164.5,6.97,0.867,0,602,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,165.5,7.03,1.489,0,607,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,166.5,6.98,1.278,0,603,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,167.5,7.0,1.2,0,604,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,168.5,7.04,0.844,0,607,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,169.5,6.97,1.008,0,602,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,170.5,7.01,0.898,0,605,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,171.5,7.01,0.935,0,605,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,172.55,2.65,1.671,0,252,0.0
capture_test11_qos_h3_to_h38_no_MTD.txt,no_MTD,h3,h38,h3_to_h38,173.6,2.1,1.202,0,180,0.0
