step,h30_score,h30_kappa,h30_r_i,h30_T_i,h30_age,h30_status,h31_score,h31_kappa,h31_r_i,h31_T_i,h31_age,h31_status,h32_score,h32_kappa,h32_r_i,h32_T_i,h32_age,h32_status,h33_score,h33_kappa,h33_r_i,h33_T_i,h33_age,h33_status,h34_score,h34_kappa,h34_r_i,h34_T_i,h34_age,h34_status,h35_score,h35_kappa,h35_r_i,h35_T_i,h35_age,h35_status,h36_score,h36_kappa,h36_r_i,h36_T_i,h36_age,h36_status,h37_score,h37_kappa,h37_r_i,h37_T_i,h37_age,h37_status,h38_score,h38_kappa,h38_r_i,h38_T_i,h38_age,h38_status,h39_score,h39_kappa,h39_r_i,h39_T_i,h39_age,h39_status
4188,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4194,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4200,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4206,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4212,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4218,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4224,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4230,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4236,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4242,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4248,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4254,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4260,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4266,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4272,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4278,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4284,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4290,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4296,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4302,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4308,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4314,-0.1364,0.37,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.28,0.0,0.0,10,below0
4320,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4326,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4332,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4338,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4344,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4350,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4356,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4362,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4368,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4374,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4380,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4386,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4392,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4398,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4404,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4410,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4416,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4422,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4428,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4434,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4440,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4446,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4452,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4458,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4464,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4470,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4476,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4482,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4488,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4494,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4500,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4506,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4512,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4518,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4524,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
4530,-0.1364,0.46,0.0,0.0,10,below0,-0.1364,0.13,0.0,0.0,10,below0,-0.1364,0.52,0.0,0.0,10,below0,-0.1364,0.49,0.0,0.0,10,below0,-0.1364,0.4,0.0,0.0,10,below0,-0.1364,0.58,0.0,0.0,10,below0,-0.1364,0.22,0.0,0.0,10,below0,-0.1364,0.31,0.0,0.0,10,below0,-0.1364,0.55,0.0,0.0,10,below0,-0.1364,0.34,0.0,0.0,10,below0
